# TimeStep  RandWalk_mean  RandWalk_lo  RandWalk_hi  PIG_mean  PIG_lo  PIG_hi  EPIG_mean  EPIG_lo  EPIG_hi  TPIG_mean  TPIG_lo  TPIG_hi  ETPIG_mean  ETPIG_lo  ETPIG_hi  LP_mean  LP_lo  LP_hi
132  2.280000  0.235104  4.324896  7.520000  3.761064  11.278936  7.080000  3.480889  10.679111  9.830000  6.199422  13.460578  4.710000  0.012565  9.407435  3.670000  2.555953  4.784047
133  2.350000  0.284207  4.415793  7.670000  3.925524  11.414476  7.210000  3.617522  10.802478  9.900000  6.346129  13.453871  4.790000  0.060740  9.519260  3.690000  2.588229  4.791771
134  2.380000  0.292993  4.467007  7.820000  4.082675  11.557325  7.360000  3.794835  10.925165  9.970000  6.513253  13.426747  4.890000  0.115285  9.664715  3.740000  2.685296  4.794704
135  2.400000  0.273971  4.526029  7.980000  4.284110  11.675890  7.490000  3.936143  11.043857  10.030000  6.661157  13.398843  4.980000  0.184210  9.775790  3.770000  2.791685  4.748315
136  2.430000  0.284050  4.575950  8.150000  4.469307  11.830693  7.610000  4.069110  11.150890  10.120000  6.881852  13.358148  5.080000  0.235044  9.924956  3.820000  2.921334  4.718666
137  2.440000  0.289093  4.590907  8.290000  4.636796  11.943204  7.720000  4.170127  11.269873  10.210000  7.120356  13.299644  5.170000  0.305732  10.034268  3.870000  3.061854  4.678146
138  2.450000  0.308155  4.591845  8.430000  4.807142  12.052858  7.820000  4.238436  11.401564  10.290000  7.336037  13.243963  5.220000  0.352598  10.087402  3.900000  3.145017  4.654983
139  2.460000  0.322618  4.597382  8.570000  4.983205  12.156795  7.890000  4.323784  11.456216  10.360000  7.522677  13.197323  5.270000  0.412315  10.127685  3.920000  3.189521  4.650479
140  2.490000  0.338280  4.641720  8.700000  5.174379  12.225621  7.970000  4.487314  11.452686  10.430000  7.690456  13.169544  5.340000  0.512537  10.167463  3.930000  3.205362  4.654638
141  2.510000  0.353637  4.666363  8.810000  5.332371  12.287629  8.090000  4.716293  11.463707  10.500000  7.878932  13.121068  5.420000  0.619625  10.220375  3.930000  3.205362  4.654638
