# TimeStep  RandWalk_mean  RandWalk_lo  RandWalk_hi  PIG_mean  PIG_lo  PIG_hi  EPIG_mean  EPIG_lo  EPIG_hi  TPIG_mean  TPIG_lo  TPIG_hi  ETPIG_mean  ETPIG_lo  ETPIG_hi  LP_mean  LP_lo  LP_hi
245  31.809001  26.618818  36.999184  47.070446  42.253899  51.886993  45.468157  40.222973  50.713341  22.486145  20.897029  24.075261  23.684471  20.955351  26.413591  25.281779  22.518019  28.045539
246  31.842036  26.647606  37.036466  47.072979  42.299863  51.846095  45.454850  40.204134  50.705566  22.475502  20.894341  24.056663  23.767849  21.068410  26.467288  25.259615  22.488322  28.030908
247  31.829157  26.660794  36.997520  47.095325  42.338356  51.852294  45.471090  40.200663  50.741517  22.428126  20.897053  23.959199  23.730493  21.014360  26.446626  25.376243  22.666743  28.085743
248  31.829325  26.624644  37.034006  47.103413  42.344300  51.862526  45.502241  40.241855  50.762627  22.512662  21.001253  24.024071  23.852350  21.132868  26.571832  25.381904  22.679458  28.084350
249  31.829202  26.627487  37.030917  47.108333  42.336642  51.880024  45.483109  40.220319  50.745899  22.578001  21.133676  24.022326  23.898175  21.185125  26.611225  25.382688  22.709159  28.056217
250  31.812682  26.535744  37.089620  47.118751  42.365182  51.872320  45.512761  40.291011  50.734511  22.648775  21.190400  24.107150  23.872931  21.149951  26.595911  25.437485  22.761774  28.113196
251  31.838677  26.520696  37.156658  47.130397  42.434776  51.826018  45.511145  40.320035  50.702255  22.773885  21.288848  24.258922  23.904746  21.185795  26.623697  25.454030  22.734495  28.173565
252  31.866812  26.551069  37.182555  47.117809  42.406983  51.828635  45.533084  40.368396  50.697772  22.879549  21.476395  24.282703  23.928453  21.237259  26.619647  25.477010  22.789216  28.164804
253  31.858120  26.538858  37.177382  47.150130  42.447524  51.852736  45.516028  40.345691  50.686365  22.923452  21.528772  24.318132  24.040291  21.364663  26.715919  25.535417  22.870085  28.200749
254  31.898054  26.562789  37.233319  47.210124  42.547697  51.872551  45.470989  40.261250  50.680728  22.978254  21.619080  24.337428  24.076550  21.486383  26.666717  25.576684  22.858038  28.295330
255  31.918002  26.583087  37.252917  47.211046  42.591754  51.830338  45.456574  40.227407  50.685741  23.119250  21.683585  24.554915  24.038234  21.447239  26.629229  25.535629  22.838357  28.232901
256  31.964425  26.608375  37.320475  47.216710  42.622609  51.810811  45.415095  40.243627  50.586563  23.262199  21.787053  24.737345  24.109576  21.506784  26.712368  25.596945  22.909420  28.284470
257  32.024362  26.633405  37.415319  47.235591  42.624879  51.846303  45.442109  40.305236  50.578982  23.301707  21.820779  24.782635  24.183300  21.632043  26.734557  25.625718  22.986504  28.264932
258  31.979435  26.585050  37.373820  47.304058  42.726107  51.882009  45.487261  40.356437  50.618085  23.432756  22.003183  24.862329  24.214965  21.640704  26.789226  25.624220  22.940934  28.307506
259  31.910739  26.493472  37.328006  47.370107  42.877481  51.862733  45.504499  40.398457  50.610541  23.448221  21.988163  24.908279  24.317501  21.751749  26.883253  25.617252  22.876466  28.358038
260  31.891863  26.446703  37.337023  47.358388  42.861434  51.855342  45.552035  40.473033  50.631037  23.458485  22.028823  24.888147  24.341157  21.761720  26.920594  25.637134  22.911114  28.363154
261  31.866299  26.391261  37.341337  47.344791  42.885992  51.803590  45.607668  40.548618  50.666718  23.558082  22.221786  24.894378  24.376959  21.814609  26.939309  25.645088  22.927147  28.363029
262  31.872257  26.427277  37.317237  47.346554  42.880523  51.812585  45.643246  40.612740  50.673752  23.565406  22.201853  24.928959  24.393889  21.772999  27.014779  25.688882  22.897189  28.480575
263  31.857122  26.421060  37.293184  47.365663  42.923835  51.807491  45.663273  40.649430  50.677116  23.684941  22.302956  25.066926  24.418616  21.829680  27.007552  25.688672  22.852924  28.524420
264  31.863069  26.467185  37.258953  47.349773  42.955140  51.744406  45.677557  40.737493  50.617621  23.761954  22.486005  25.037903  24.413920  21.890750  26.937090  25.679078  22.820279  28.537877
265  31.829752  26.412389  37.247115  47.264247  42.886896  51.641598  45.702509  40.781484  50.623534  23.743817  22.422570  25.065064  24.529784  21.954314  27.105254  25.689891  22.784671  28.595111
266  31.862907  26.437005  37.288809  47.231594  42.844711  51.618477  45.718051  40.787137  50.648965  23.822372  22.413069  25.231675  24.615380  22.052399  27.178361  25.616260  22.683591  28.548929
267  31.909261  26.449447  37.369075  47.218070  42.840953  51.595187  45.735842  40.860872  50.610812  23.856520  22.451117  25.261923  24.578417  22.141082  27.015752  25.686370  22.743322  28.629418
268  31.919244  26.441642  37.396846  47.200568  42.849813  51.551323  45.740787  40.894487  50.587087  23.903616  22.469324  25.337908  24.636440  22.209568  27.063312  25.755372  22.782831  28.727913
269  31.935421  26.514816  37.356026  47.159494  42.821274  51.497714  45.733458  40.898940  50.567976  24.012576  22.538956  25.486196  24.667241  22.247383  27.087099  25.706601  22.697187  28.716015
270  31.956830  26.586045  37.327615  47.100107  42.774890  51.425324  45.740889  40.920113  50.561665  24.011590  22.478880  25.544300  24.658372  22.246187  27.070557  25.654626  22.688785  28.620467
271  31.952306  26.613063  37.291549  47.076600  42.771994  51.381206  45.728965  40.923374  50.534556  24.039946  22.444576  25.635316  24.655073  22.220425  27.089721  25.673073  22.692425  28.653721
272  31.963928  26.660210  37.267646  47.030480  42.723377  51.337583  45.694147  40.872680  50.515614  24.090843  22.521784  25.659902  24.668698  22.265704  27.071692  25.725043  22.712444  28.737642
273  31.958533  26.714062  37.203004  47.061107  42.783200  51.339014  45.670223  40.804739  50.535707  24.115662  22.548324  25.683000  24.680007  22.240070  27.119944  25.707796  22.680234  28.735358
274  31.949437  26.670032  37.228842  47.061989  42.797148  51.326830  45.649760  40.791929  50.507591  24.113364  22.575887  25.650841  24.647048  22.218436  27.075660  25.745475  22.802869  28.688081
275  31.969263  26.655828  37.282698  47.038683  42.782790  51.294576  45.625967  40.777186  50.474748  24.134807  22.503220  25.766394  24.685903  22.279607  27.092199  25.751838  22.812239  28.691437
276  31.989612  26.724573  37.254651  47.027074  42.729033  51.325115  45.624314  40.745562  50.503066  24.142059  22.485722  25.798396  24.738506  22.247727  27.229285  25.777031  22.897349  28.656713
277  32.008424  26.773262  37.243586  47.036784  42.726358  51.347210  45.564895  40.674286  50.455504  24.090726  22.413330  25.768122  24.797502  22.309454  27.285550  25.835457  23.024413  28.646501
278  31.980698  26.708594  37.252802  47.020554  42.733175  51.307933  45.536497  40.643331  50.429663  24.157942  22.464842  25.851042  24.919381  22.418880  27.419882  25.811055  22.986461  28.635649
279  31.976316  26.731542  37.221090  46.986184  42.725518  51.246850  45.506027  40.592029  50.420025  24.160898  22.541676  25.780120  24.915073  22.352897  27.477249  25.802833  23.023034  28.582632
280  31.982500  26.806307  37.158693  46.995774  42.772488  51.219060  45.500977  40.628520  50.373434  24.134342  22.486625  25.782059  24.976593  22.487388  27.465798  25.869891  23.152961  28.586821
281  31.982899  26.831857  37.133941  46.996400  42.780948  51.211852  45.530984  40.725551  50.336417  24.221418  22.477507  25.965329  25.001220  22.608023  27.394417  25.935024  23.132234  28.737814
282  31.982271  26.850289  37.114253  46.957000  42.742339  51.171661  45.503678  40.729250  50.278106  24.272672  22.545476  25.999868  24.941385  22.494329  27.388441  26.010804  23.114361  28.907247
283  31.988059  26.890148  37.085970  46.897537  42.682171  51.112903  45.479488  40.717721  50.241255  24.261305  22.580849  25.941761  24.925592  22.420636  27.430548  25.983000  23.064216  28.901784
284  31.934570  26.855977  37.013163  46.888595  42.681354  51.095836  45.487241  40.779787  50.194695  24.299100  22.590370  26.007830  24.972602  22.424117  27.521087  25.998921  23.071634  28.926208
285  31.899591  26.808166  36.991016  46.827016  42.611591  51.042441  45.469454  40.734688  50.204220  24.320205  22.595246  26.045164  24.929684  22.360553  27.498815  25.996305  23.081621  28.910989
286  31.852114  26.784920  36.919308  46.785527  42.577947  50.993107  45.439905  40.728315  50.151495  24.293778  22.632830  25.954726  24.880071  22.343687  27.416455  26.055238  23.136978  28.973498
287  31.846048  26.765813  36.926283  46.733633  42.532310  50.934956  45.410444  40.680690  50.140198  24.334465  22.562096  26.106834  24.939437  22.367899  27.510975  26.037914  23.063335  29.012493
288  31.896487  26.847503  36.945471  46.710210  42.483092  50.937328  45.364688  40.655609  50.073767  24.353594  22.576554  26.130634  24.938420  22.373562  27.503278  26.063796  22.982102  29.145490
289  31.906041  26.897938  36.914144  46.665928  42.375643  50.956213  45.314037  40.620256  50.007818  24.343272  22.535490  26.151054  24.953655  22.275210  27.632100  26.052511  22.989632  29.115390
290  31.891778  26.895921  36.887635  46.662739  42.377417  50.948061  45.366258  40.663195  50.069321  24.390082  22.538103  26.242061  25.054543  22.259041  27.850045  26.058468  23.009082  29.107854
291  31.862012  26.842772  36.881252  46.681268  42.387502  50.975034  45.395813  40.678954  50.112672  24.352219  22.447926  26.256512  25.058661  22.305593  27.811729  26.110732  23.090912  29.130552
292  31.802281  26.769224  36.835338  46.621468  42.339612  50.903324  45.393379  40.669569  50.117189  24.319269  22.424599  26.213939  25.104727  22.316686  27.892768  26.202673  23.204291  29.201055
293  31.771342  26.733707  36.808977  46.594259  42.379413  50.809105  45.373873  40.653820  50.093926  24.354325  22.427777  26.280873  25.131441  22.382068  27.880814  26.206319  23.168932  29.243706
294  31.737235  26.674541  36.799929  46.537119  42.389669  50.684569  45.418742  40.671947  50.165537  24.395071  22.442773  26.347369  25.084689  22.351944  27.817434  26.287989  23.174102  29.401876
295  31.746982  26.698872  36.795092  46.489783  42.381198  50.598368  45.465713  40.659033  50.272393  24.351344  22.310783  26.391905  25.189204  22.436191  27.942217  26.273323  23.197007  29.349639
296  31.724411  26.695925  36.752897  46.411313  42.317038  50.505588  45.523580  40.687146  50.360014  24.432700  22.355428  26.509972  25.171840  22.510468  27.833212  26.255556  23.105280  29.405832
297  31.718469  26.694787  36.742151  46.382018  42.297262  50.466774  45.504070  40.615553  50.392587  24.444590  22.355002  26.534178  25.209962  22.562759  27.857165  26.379123  23.230098  29.528148
298  31.736182  26.694355  36.778009  46.321695  42.288278  50.355112  45.507928  40.627882  50.387974  24.436674  22.398639  26.474709  25.266500  22.582656  27.950344  26.408633  23.302302  29.514964
299  31.737282  26.687995  36.786569  46.318562  42.282340  50.354784  45.502798  40.591532  50.414064  24.450743  22.389559  26.511927  25.349874  22.636105  28.063643  26.419394  23.320743  29.518045
300  31.714225  26.704358  36.724092  46.281978  42.217999  50.345957  45.470524  40.528804  50.412244  24.504021  22.343754  26.664288  25.347824  22.681510  28.014138  26.540560  23.390704  29.690416
301  31.663994  26.695155  36.632833  46.258527  42.224797  50.292257  45.534144  40.606865  50.461423  24.611337  22.475677  26.746997  25.358465  22.629572  28.087358  26.623708  23.512073  29.735343
302  31.648856  26.738135  36.559577  46.283608  42.327335  50.239881  45.519027  40.587633  50.450421  24.621670  22.526736  26.716604  25.390302  22.721638  28.058966  26.616798  23.473687  29.759909
303  31.664129  26.757110  36.571148  46.266798  42.344578  50.189018  45.501207  40.534081  50.468333  24.646767  22.541669  26.751865  25.424983  22.758207  28.091759  26.610209  23.480514  29.739904
304  31.627001  26.738982  36.515020  46.244168  42.331823  50.156513  45.464889  40.522568  50.407210  24.746588  22.594169  26.899007  25.475224  22.707617  28.242831  26.731327  23.553167  29.909487
305  31.583783  26.725416  36.442150  46.213354  42.333055  50.093653  45.403238  40.475236  50.331240  24.696280  22.504375  26.888185  25.520261  22.724706  28.315816  26.810872  23.569336  30.052408
306  31.565489  26.758554  36.372424  46.202911  42.381875  50.023947  45.335661  40.415936  50.255386  24.730495  22.492679  26.968311  25.502194  22.731509  28.272879  26.796412  23.627670  29.965154
307  31.519428  26.694659  36.344197  46.176761  42.440657  49.912865  45.306406  40.368025  50.244787  24.720958  22.461843  26.980073  25.521801  22.751582  28.292020  26.872763  23.660400  30.085126
308  31.513530  26.667139  36.359921  46.148614  42.420952  49.876276  45.259285  40.357913  50.160657  24.664055  22.364103  26.964007  25.544049  22.790711  28.297387  26.980705  23.787437  30.173973
309  31.511300  26.649695  36.372905  46.145623  42.400749  49.890497  45.183341  40.303807  50.062875  24.640353  22.396630  26.884076  25.646484  22.911171  28.381797  27.032771  23.841985  30.223557
310  31.481300  26.616658  36.345942  46.084230  42.312230  49.856230  45.073766  40.185473  49.962059  24.643466  22.364498  26.922434  25.632614  22.934888  28.330340  27.013862  23.757616  30.270108
311  31.463765  26.615208  36.312322  46.082566  42.284519  49.880613  45.000771  40.110207  49.891335  24.677478  22.339997  27.014959  25.604206  22.919278  28.289134  27.031692  23.787983  30.275401
312  31.442959  26.570841  36.315077  46.034121  42.171840  49.896402  44.985445  40.112345  49.858545  24.755302  22.466993  27.043611  25.616028  22.904845  28.327211  27.126403  23.851205  30.401601
313  31.435933  26.584939  36.286927  45.989333  42.127931  49.850735  44.999595  40.142492  49.856698  24.761929  22.445516  27.078342  25.611852  22.953180  28.270524  27.218795  23.913563  30.524027
314  31.411337  26.565300  36.257374  45.955684  42.115715  49.795653  44.936848  40.085685  49.788011  24.729133  22.355706  27.102560  25.661614  23.020199  28.303029  27.278487  23.980929  30.576045
315  31.419083  26.550924  36.287242  45.933075  42.115739  49.750411  44.908642  40.139173  49.678111  24.762122  22.459327  27.064917  25.689219  23.048334  28.330104  27.309264  24.005102  30.613426
316  31.459237  26.562430  36.356044  45.890276  42.019341  49.761211  44.892003  40.170223  49.613783  24.761022  22.460888  27.061156  25.744944  23.107216  28.382672  27.284732  23.927138  30.642326
317  31.441188  26.558269  36.324107  45.850315  41.967447  49.733183  44.843077  40.127902  49.558252  24.832084  22.534668  27.129500  25.769985  23.127618  28.412352  27.382458  24.044535  30.720381
318  31.403909  26.552308  36.255510  45.841442  41.943059  49.739825  44.854779  40.176159  49.533399  24.833076  22.592338  27.073814  25.761752  23.114956  28.408548  27.384725  24.081323  30.688127
319  31.425484  26.574318  36.276650  45.787887  41.860832  49.714942  44.827304  40.142673  49.511935  24.803339  22.587977  27.018701  25.813428  23.168254  28.458602  27.378374  24.024808  30.731940
320  31.377277  26.512216  36.242338  45.743986  41.808097  49.679875  44.786808  40.126395  49.447221  24.804490  22.558521  27.050459  25.855770  23.229679  28.481861  27.505892  24.155864  30.855920
321  31.414348  26.561926  36.266770  45.699729  41.768624  49.630834  44.781488  40.118212  49.444764  24.865782  22.610669  27.120895  25.875714  23.311158  28.440270  27.549849  24.180637  30.919061
322  31.375157  26.508231  36.242083  45.625606  41.704173  49.547039  44.772666  40.116965  49.428367  24.868781  22.552648  27.184914  25.877055  23.301510  28.452600  27.571939  24.180810  30.963068
323  31.373500  26.501344  36.245656  45.611088  41.732274  49.489902  44.756785  40.115506  49.398064  24.920446  22.610980  27.229912  25.898293  23.262561  28.534025  27.632254  24.223860  31.040648
324  31.381312  26.475571  36.287053  45.556590  41.684904  49.428276  44.700809  40.066640  49.334978  25.008862  22.696429  27.321295  25.923744  23.274507  28.572981  27.719351  24.259099  31.179603
325  31.369907  26.449131  36.290683  45.474031  41.614615  49.333447  44.685309  40.064620  49.305998  25.078639  22.702499  27.454779  25.878677  23.219708  28.537646  27.688655  24.309611  31.067699
326  31.302536  26.398470  36.206602  45.428818  41.574085  49.283551  44.663027  40.055554  49.270500  25.116060  22.749497  27.482623  25.936150  23.244340  28.627960  27.733855  24.377020  31.090690
327  31.253129  26.403386  36.102872  45.393663  41.545183  49.242143  44.636285  40.064275  49.208295  25.136546  22.791430  27.481662  25.900792  23.205704  28.595880  27.803682  24.414096  31.193268
328  31.246971  26.397776  36.096166  45.395245  41.592019  49.198471  44.628716  40.127450  49.129982  25.183270  22.816743  27.549797  25.961186  23.251590  28.670782  27.894667  24.526239  31.263095
329  31.242893  26.391353  36.094433  45.367388  41.596724  49.138052  44.564819  40.061386  49.068252  25.316816  22.931705  27.701927  26.010407  23.208821  28.811993  27.950381  24.591661  31.309101
330  31.251598  26.368373  36.134823  45.325558  41.597510  49.053606  44.491886  39.983620  49.000152  25.384328  23.032545  27.736111  25.994166  23.144483  28.843849  27.947089  24.607564  31.286614
331  31.222141  26.363645  36.080637  45.310989  41.584397  49.037581  44.456483  39.918652  48.994314  25.405282  23.084464  27.726100  26.084529  23.265792  28.903266  27.995454  24.700120  31.290788
332  31.249053  26.383233  36.114873  45.273190  41.591674  48.954706  44.414912  39.925731  48.904093  25.443144  23.115854  27.770434  26.109492  23.304277  28.914707  28.062344  24.704959  31.419729
333  31.257099  26.388211  36.125987  45.284460  41.633339  48.935581  44.450218  39.930027  48.970409  25.464585  23.162607  27.766563  26.162624  23.397565  28.927683  28.106694  24.824577  31.388811
334  31.225574  26.377323  36.073825  45.284395  41.646383  48.922407  44.417572  39.912515  48.922629  25.543862  23.299256  27.788468  26.161539  23.399404  28.923674  28.190418  24.927294  31.453542
335  31.185966  26.348941  36.022991  45.243650  41.618139  48.869161  44.377408  39.874063  48.880753  25.619613  23.357949  27.881277  26.183036  23.432322  28.933750  28.222263  24.907868  31.536658
336  31.144406  26.327397  35.961415  45.174619  41.564850  48.784388  44.339091  39.850372  48.827810  25.654402  23.398695  27.910109  26.171054  23.357442  28.984666  28.290230  24.936933  31.643527
337  31.134073  26.330165  35.937981  45.111965  41.533776  48.690154  44.275464  39.797005  48.753923  25.618623  23.369269  27.867977  26.204911  23.415670  28.994152  28.327053  25.079816  31.574290
338  31.127876  26.335350  35.920402  45.065214  41.512860  48.617568  44.254583  39.758686  48.750480  25.669323  23.437240  27.901406  26.232589  23.445154  29.020024  28.304988  25.072425  31.537551
339  31.185929  26.411783  35.960075  45.043855  41.461027  48.626683  44.218786  39.766205  48.671367  25.746122  23.523135  27.969109  26.260416  23.458891  29.061941  28.332187  25.137370  31.527004
340  31.177671  26.441333  35.914009  44.974836  41.394051  48.555621  44.182261  39.698133  48.666389  25.790721  23.542479  28.038963  26.269850  23.456013  29.083687  28.415169  25.169464  31.660874
341  31.137475  26.387590  35.887360  44.901592  41.334207  48.468977  44.175740  39.776433  48.575047  25.882253  23.682221  28.082285  26.266562  23.511617  29.021507  28.383151  25.145038  31.621264
342  31.130494  26.409538  35.851450  44.903729  41.345850  48.461608  44.176377  39.812473  48.540281  25.993044  23.864953  28.121135  26.269058  23.574229  28.963887  28.347471  25.170214  31.524728
343  31.126666  26.394561  35.858771  44.866207  41.310191  48.422223  44.143231  39.797101  48.489361  25.977467  23.853951  28.100983  26.289575  23.600373  28.978777  28.370792  25.189429  31.552155
344  31.098105  26.366648  35.829562  44.810820  41.257921  48.363719  44.095683  39.794468  48.396898  26.031597  23.926074  28.137120  26.402216  23.707314  29.097118  28.363659  25.135923  31.591395
345  31.059776  26.354263  35.765289  44.761613  41.208262  48.314964  44.097787  39.827679  48.367895  25.995721  23.866115  28.125327  26.439842  23.692652  29.187032  28.383397  25.158225  31.608569
346  31.020115  26.304440  35.735790  44.726087  41.128934  48.323240  44.062520  39.839341  48.285699  26.048398  23.878677  28.218119  26.410638  23.612038  29.209238  28.403950  25.243031  31.564869
347  31.042037  26.300585  35.783489  44.656771  41.075042  48.238500  44.043579  39.866944  48.220214  26.082048  23.935619  28.228477  26.425381  23.645723  29.205039  28.331692  25.195697  31.467687
348  31.041912  26.293617  35.790207  44.641640  41.091195  48.192085  43.998733  39.841412  48.156054  26.080381  23.868662  28.292100  26.387848  23.621413  29.154283  28.365646  25.270041  31.461251
349  31.047819  26.324130  35.771508  44.562132  41.006615  48.117649  43.945821  39.835076  48.056566  26.096419  23.841841  28.350997  26.464801  23.696173  29.233429  28.377240  25.350888  31.403592
350  30.993138  26.272006  35.714270  44.534290  40.988135  48.080445  43.901105  39.789792  48.012418  26.143117  23.964374  28.321860  26.500208  23.713078  29.287338  28.386388  25.387329  31.385447
351  30.972823  26.263926  35.681720  44.460366  40.918481  48.002251  43.844902  39.698624  47.991180  26.138640  23.914889  28.362391  26.481601  23.686902  29.276300  28.504879  25.519966  31.489792
352  30.942432  26.207860  35.677004  44.401283  40.869195  47.933371  43.821498  39.687875  47.955121  26.186373  23.873244  28.499502  26.509788  23.725479  29.294097  28.502167  25.530115  31.474219
353  30.900040  26.189437  35.610643  44.380923  40.846312  47.915534  43.782371  39.681744  47.882998  26.282605  24.011958  28.553252  26.508178  23.795589  29.220767  28.525295  25.574824  31.475766
354  30.865166  26.183759  35.546573  44.362831  40.825887  47.899775  43.746209  39.663820  47.828598  26.295300  24.058724  28.531876  26.499203  23.770902  29.227504  28.597322  25.666663  31.527981
355  30.816884  26.158805  35.474963  44.336719  40.790060  47.883378  43.734036  39.635371  47.832701  26.346186  24.032174  28.660198  26.512910  23.796064  29.229756  28.530901  25.556750  31.505052
356  30.843347  26.142229  35.544465  44.303520  40.751460  47.855580  43.683912  39.574361  47.793463  26.345033  24.069719  28.620347  26.524606  23.862051  29.187161  28.539233  25.607931  31.470535
357  30.839974  26.142594  35.537354  44.307586  40.819066  47.796106  43.671536  39.579719  47.763353  26.436108  24.207839  28.664377  26.553762  23.941557  29.165967  28.546149  25.635895  31.456403
358  30.832381  26.120954  35.543808  44.257231  40.804622  47.709840  43.607463  39.549126  47.665800  26.604464  24.347916  28.861012  26.509706  23.865101  29.154311  28.594534  25.700682  31.488386
359  30.781580  26.076160  35.487000  44.203820  40.766539  47.641101  43.596257  39.568307  47.624207  26.582313  24.309453  28.855173  26.480121  23.825409  29.134833  28.675780  25.831678  31.519882
360  30.750664  26.063462  35.437866  44.130676  40.702847  47.558505  43.557149  39.565703  47.548595  26.658377  24.358829  28.957925  26.485391  23.784792  29.185990  28.666181  25.791370  31.540992
361  30.722889  26.041853  35.403925  44.080920  40.656481  47.505359  43.524443  39.556498  47.492388  26.734799  24.430107  29.039491  26.535956  23.881416  29.190496  28.627869  25.750718  31.505020
362  30.720085  26.020751  35.419419  44.023416  40.639681  47.407151  43.471378  39.499521  47.443235  26.707107  24.472697  28.941517  26.556341  23.880790  29.231892  28.655652  25.800797  31.510507
363  30.678200  25.964936  35.391464  44.021392  40.708706  47.334078  43.440496  39.448480  47.432512  26.748954  24.453200  29.044708  26.522321  23.847618  29.197024  28.683211  25.846276  31.520146
364  30.634906  25.910837  35.358975  43.992107  40.751914  47.232300  43.421152  39.453468  47.388836  26.800368  24.541285  29.059451  26.551155  23.886260  29.216050  28.734273  25.946974  31.521572
365  30.595023  25.864826  35.325220  43.970444  40.769305  47.171583  43.398781  39.437214  47.360348  26.816258  24.562223  29.070293  26.570209  23.944887  29.195531  28.732246  26.056704  31.407788
366  30.565660  25.845947  35.285373  43.947292  40.771041  47.123543  43.399199  39.442814  47.355584  26.886055  24.663564  29.108546  26.562921  23.948570  29.177272  28.727154  26.023309  31.430999
367  30.527796  25.799955  35.255637  43.948679  40.783736  47.113622  43.340135  39.387346  47.292924  26.984927  24.777743  29.192111  26.605613  23.998988  29.212238  28.715552  26.046673  31.384431
368  30.537434  25.801457  35.273411  43.945689  40.805000  47.086378  43.287065  39.352374  47.221756  27.004345  24.799490  29.209200  26.614053  24.062574  29.165532  28.768288  26.149580  31.386996
369  30.506013  25.745937  35.266089  43.928646  40.792992  47.064300  43.216275  39.252486  47.180064  27.003013  24.824234  29.181792  26.640048  24.068274  29.211822  28.734927  26.074910  31.394944
370  30.464706  25.723097  35.206315  43.905410  40.773080  47.037740  43.174358  39.211749  47.136967  27.042439  24.893155  29.191723  26.678137  24.118264  29.238010  28.753149  26.067939  31.438359
371  30.465909  25.732129  35.199689  43.861208  40.727709  46.994707  43.187461  39.223706  47.151216  27.163588  25.109217  29.217959  26.672785  24.097786  29.247784  28.793937  26.143876  31.443998
372  30.450212  25.708236  35.192188  43.812388  40.677440  46.947336  43.161576  39.201350  47.121802  27.156973  25.117139  29.196807  26.617303  24.052593  29.182013  28.767448  26.051777  31.483119
373  30.403001  25.629807  35.176195  43.778215  40.630982  46.925448  43.112245  39.162123  47.062367  27.156830  25.054506  29.259154  26.593229  24.053266  29.133192  28.730124  25.994921  31.465327
374  30.377401  25.569765  35.185037  43.761050  40.609529  46.912571  43.037828  39.109694  46.965962  27.129200  25.005719  29.252681  26.568170  24.034346  29.101994  28.795349  26.155457  31.435241
375  30.294524  25.483387  35.105661  43.732583  40.567803  46.897363  43.044765  39.104654  46.984876  27.148163  25.012618  29.283708  26.576640  24.065489  29.087791  28.793744  26.202839  31.384649
376  30.300142  25.524978  35.075306  43.711992  40.530564  46.893420  43.048656  39.129917  46.967395  27.221978  25.065061  29.378895  26.602449  24.115784  29.089114  28.789140  26.213698  31.364582
377  30.283148  25.512903  35.053393  43.645023  40.464324  46.825722  43.012731  39.079032  46.946430  27.170370  25.023498  29.317242  26.647180  24.106560  29.187800  28.824660  26.176652  31.472668
378  30.286988  25.524036  35.049940  43.592401  40.402365  46.782437  42.992537  39.068503  46.916571  27.181681  25.064298  29.299064  26.620745  24.105590  29.135900  28.859429  26.175716  31.543142
379  30.279187  25.496359  35.062015  43.533484  40.340524  46.726444  42.954875  39.078213  46.831537  27.251752  25.185581  29.317923  26.612010  24.123475  29.100545  28.872602  26.203063  31.542141
380  30.245844  25.437729  35.053959  43.486936  40.288630  46.685242  42.938592  39.097287  46.779897  27.243531  25.184176  29.302886  26.548477  24.093079  29.003875  28.821820  26.137995  31.505645
381  30.229852  25.456583  35.003121  43.465407  40.255200  46.675614  42.918446  39.071104  46.765788  27.244766  25.187225  29.302307  26.544185  24.053573  29.034797  28.769394  26.083137  31.455651
382  30.211202  25.425143  34.997261  43.423453  40.213692  46.633214  42.873652  39.043588  46.703716  27.340250  25.334863  29.345637  26.550074  24.059429  29.040719  28.808943  26.221539  31.396347
383  30.210267  25.482555  34.937979  43.387629  40.172979  46.602279  42.836089  39.031480  46.640698  27.264251  25.247115  29.281387  26.548623  24.024337  29.072909  28.842051  26.267722  31.416380
384  30.166773  25.441419  34.892127  43.332671  40.123938  46.541404  42.767524  38.987982  46.547066  27.256085  25.240945  29.271225  26.536573  23.983269  29.089877  28.854373  26.263356  31.445390
385  30.143289  25.454996  34.831582  43.301905  40.111717  46.492093  42.726405  38.950211  46.502599  27.344242  25.409582  29.278902  26.560643  23.984246  29.137040  28.816341  26.222034  31.410648
386  30.101542  25.393644  34.809440  43.316171  40.158336  46.474006  42.701836  38.851755  46.551917  27.352358  25.371800  29.332916  26.573535  24.011184  29.135886  28.868282  26.244973  31.491591
387  30.121198  25.428225  34.814171  43.255813  40.096060  46.415566  42.698533  38.841751  46.555315  27.318728  25.310530  29.326926  26.573473  24.063003  29.083943  28.850050  26.302979  31.397121
388  30.103401  25.430605  34.776197  43.222266  40.022863  46.421669  42.674152  38.866933  46.481371  27.275805  25.288971  29.262639  26.675105  24.245599  29.104611  28.867217  26.277296  31.457138
389  30.083114  25.399159  34.767069  43.178044  40.040169  46.315919  42.648768  38.847735  46.449801  27.337664  25.318271  29.357057  26.661196  24.225600  29.096792  28.870579  26.360918  31.380240
390  30.046605  25.374763  34.718447  43.180625  40.027523  46.333727  42.608790  38.807850  46.409730  27.355217  25.424527  29.285907  26.652914  24.271501  29.034327  28.910290  26.436822  31.383758
391  30.015166  25.346881  34.683451  43.115945  39.977502  46.254388  42.579517  38.772873  46.386161  27.376674  25.421636  29.331712  26.682934  24.264404  29.101464  28.944842  26.489315  31.400369
392  30.004482  25.320909  34.688055  43.040514  39.911619  46.169409  42.536332  38.817796  46.254868  27.397797  25.461995  29.333599  26.764446  24.362827  29.166065  28.901053  26.465037  31.337069
393  30.048256  25.356853  34.739659  43.006046  39.876960  46.135132  42.495253  38.809720  46.180786  27.404671  25.492934  29.316408  26.744541  24.322309  29.166773  28.937902  26.523811  31.351993
394  30.043124  25.344750  34.741498  42.961516  39.837674  46.085358  42.447362  38.758818  46.135906  27.356051  25.503027  29.209075  26.723378  24.292237  29.154519  28.960030  26.498990  31.421070
