# TimeStep  RandWalk_mean  RandWalk_lo  RandWalk_hi  PIG_mean  PIG_lo  PIG_hi  EPIG_mean  EPIG_lo  EPIG_hi  TPIG_mean  TPIG_lo  TPIG_hi  ETPIG_mean  ETPIG_lo  ETPIG_hi  LP_mean  LP_lo  LP_hi
123  109.640000  102.545608  116.734392  97.890000  91.711173  104.068827  99.640000  93.667530  105.612470  119.650000  117.593911  121.706089  117.350000  113.951839  120.748161  116.770000  113.662413  119.877587
124  109.430000  102.284015  116.575985  97.600000  91.390330  103.809670  99.360000  93.426165  105.293835  119.350000  117.222208  121.477792  117.090000  113.663354  120.516646  116.420000  113.247682  119.592318
125  109.170000  102.013108  116.326892  97.300000  91.162411  103.437589  99.140000  93.200269  105.079731  119.080000  116.918149  121.241851  116.770000  113.297666  120.242334  116.140000  112.965035  119.314965
126  108.920000  101.767826  116.072174  97.030000  90.864848  103.195152  98.890000  92.935346  104.844654  118.760000  116.647561  120.872439  116.550000  113.105076  119.994924  115.870000  112.769500  118.970500
127  108.680000  101.482945  115.877055  96.690000  90.556983  102.823017  98.550000  92.537721  104.562279  118.500000  116.400000  120.600000  116.350000  112.873292  119.826708  115.660000  112.560903  118.759097
128  108.460000  101.290035  115.629965  96.410000  90.310664  102.509336  98.230000  92.236912  104.223088  118.260000  116.217355  120.302645  116.040000  112.521705  119.558295  115.370000  112.266276  118.473724
129  108.200000  100.976427  115.423573  96.120000  90.022000  102.218000  97.910000  91.840247  103.979753  117.950000  115.978326  119.921674  115.640000  112.111488  119.168512  115.040000  111.868502  118.211498
130  108.020000  100.739918  115.300082  95.770000  89.680903  101.859097  97.620000  91.495002  103.744998  117.580000  115.604247  119.555753  115.350000  111.796481  118.903519  114.800000  111.547309  118.052691
131  107.840000  100.521913  115.158087  95.400000  89.295903  101.504097  97.310000  91.136354  103.483646  117.180000  115.233824  119.126176  115.110000  111.529791  118.690209  114.570000  111.240571  117.899429
132  107.610000  100.218255  115.001745  95.100000  89.029580  101.170420  97.010000  90.759408  103.260592  116.820000  114.803171  118.836829  114.820000  111.199558  118.440442  114.360000  111.072083  117.647917
133  107.460000  100.010946  114.909054  94.700000  88.652687  100.747313  96.660000  90.343007  102.976993  116.530000  114.439761  118.620239  114.510000  110.861726  118.158274  114.150000  110.911559  117.388441
134  107.210000  99.699614  114.720386  94.330000  88.268556  100.391444  96.330000  89.965953  102.694047  116.170000  114.091274  118.248726  114.200000  110.533939  117.866061  113.940000  110.703273  117.176727
135  107.010000  99.512674  114.507326  93.970000  87.944297  99.995703  96.000000  89.519259  102.480741  115.840000  113.811602  117.868398  114.000000  110.312182  117.687818  113.640000  110.291806  116.988194
136  106.790000  99.226542  114.353458  93.630000  87.648938  99.611062  95.640000  89.104681  102.175319  115.530000  113.439761  117.620239  113.690000  109.986772  117.393228  113.390000  110.055648  116.724352
137  106.530000  98.893960  114.166040  93.300000  87.335941  99.264059  95.250000  88.705728  101.794272  115.250000  113.193911  117.306089  113.380000  109.679243  117.080757  113.120000  109.790496  116.449504
138  106.250000  98.600980  113.899020  92.920000  87.031571  98.808429  94.910000  88.416780  101.403220  114.940000  112.763673  117.116327  113.110000  109.444226  116.775774  112.850000  109.547350  116.152650
139  106.040000  98.332964  113.747036  92.610000  86.779228  98.440772  94.620000  88.170535  101.069465  114.620000  112.310108  116.929892  112.810000  109.095986  116.524014  112.590000  109.258049  115.921951
140  105.780000  98.074703  113.485297  92.300000  86.490525  98.109475  94.290000  87.855258  100.724742  114.310000  111.923811  116.696189  112.520000  108.833593  116.206407  112.270000  108.911861  115.628139
141  105.480000  97.790423  113.169577  92.020000  86.233844  97.806156  93.900000  87.516427  100.283573  113.990000  111.567212  116.412788  112.280000  108.562259  115.997741  111.980000  108.606634  115.353366
142  105.220000  97.545914  112.894086  91.730000  86.022365  97.437635  93.590000  87.266876  99.913124  113.850000  111.358514  116.341486  111.980000  108.278703  115.681297  111.690000  108.215248  115.164752
143  104.930000  97.256337  112.603663  91.500000  85.828140  97.171860  93.230000  86.945328  99.514672  113.690000  111.169306  116.210694  111.580000  107.935333  115.224667  111.360000  107.932114  114.787886
