# TimeStep  RandWalk_mean  RandWalk_lo  RandWalk_hi  PIG_mean  PIG_lo  PIG_hi  EPIG_mean  EPIG_lo  EPIG_hi  TPIG_mean  TPIG_lo  TPIG_hi  ETPIG_mean  ETPIG_lo  ETPIG_hi  LP_mean  LP_lo  LP_hi
78  679.810000  671.358142  688.261858  675.320000  670.411069  680.228931  674.560000  667.808230  681.311770  702.460000  700.947254  703.972746  701.480000  698.901318  704.058682  700.400000  697.890020  702.909980
79  679.250000  670.696200  687.803800  674.700000  669.751263  679.648737  673.880000  667.063432  680.696568  702.110000  700.555040  703.664960  701.100000  698.652552  703.547448  699.980000  697.538771  702.421229
80  678.670000  670.085066  687.254934  674.130000  669.080931  679.179069  673.240000  666.369600  680.110400  701.720000  699.953195  703.486805  700.770000  698.300769  703.239231  699.630000  697.177838  702.082162
81  678.090000  669.517842  686.662158  673.520000  668.457431  678.582569  672.630000  665.636210  679.623790  701.350000  699.547918  703.152082  700.450000  697.926609  702.973391  699.370000  696.954819  701.785181
82  677.440000  668.855922  686.024078  672.870000  667.715090  678.024910  672.060000  665.000510  679.119490  700.980000  699.265474  702.694526  700.120000  697.561563  702.678437  698.990000  696.571343  701.408657
83  676.830000  668.198598  685.461402  672.220000  667.016962  677.423038  671.490000  664.319930  678.660070  700.630000  698.995038  702.264962  699.760000  697.194381  702.325619  698.480000  696.020407  700.939593
84  676.140000  667.413007  684.866993  671.560000  666.365156  676.754844  670.920000  663.651327  678.188673  700.300000  698.722027  701.877973  699.420000  696.777350  702.062650  698.030000  695.661646  700.398354
85  675.530000  666.685278  684.374722  670.930000  665.727587  676.132413  670.410000  663.057320  677.762680  699.930000  698.267141  701.592859  699.000000  696.380840  701.619160  697.580000  695.146155  700.013845
86  674.870000  665.928350  683.811650  670.320000  665.078092  675.561908  669.850000  662.376882  677.323118  699.530000  697.871959  701.188041  698.600000  695.931667  701.268333  697.190000  694.741756  699.638244
87  674.290000  665.394726  683.185274  669.740000  664.430348  675.049652  669.260000  661.649980  676.870020  699.080000  697.475756  700.684244  698.250000  695.520989  700.979011  696.830000  694.355914  699.304086
88  673.680000  664.767223  682.592777  669.150000  663.769712  674.530288  668.630000  660.914230  676.345770  698.630000  697.051045  700.208955  697.870000  695.099964  700.640036  696.470000  693.958208  698.981792
89  673.090000  664.151214  682.028786  668.550000  663.112399  673.987601  667.970000  660.197671  675.742329  698.270000  696.781007  699.758993  697.460000  694.730824  700.189176  696.020000  693.530100  698.509900
90  672.500000  663.594384  681.405616  667.970000  662.468264  673.471736  667.330000  659.433096  675.226904  697.910000  696.366659  699.453341  697.110000  694.379084  699.840916  695.630000  693.149456  698.110544
91  671.890000  662.987309  680.792691  667.420000  661.832192  673.007808  666.650000  658.702202  674.597798  697.520000  695.935828  699.104172  696.820000  694.036549  699.603451  695.250000  692.702943  697.797057
92  671.290000  662.320836  680.259164  666.840000  661.148392  672.531608  666.020000  657.972665  674.067335  697.180000  695.528455  698.831545  696.370000  693.521650  699.218350  694.860000  692.338017  697.381983
93  670.710000  661.620121  679.799879  666.290000  660.479157  672.100843  665.390000  657.261169  673.518831  696.810000  695.034078  698.585922  696.010000  693.134257  698.885743  694.440000  691.904965  696.975035
94  670.140000  661.014190  679.265810  665.720000  659.783536  671.656464  664.750000  656.506973  672.993027  696.530000  694.738604  698.321396  695.690000  692.755055  698.624945  694.010000  691.454633  696.565367
95  669.520000  660.340153  678.699847  665.210000  659.128397  671.291603  664.150000  655.774590  672.525410  696.240000  694.433788  698.046212  695.390000  692.417139  698.362861  693.650000  691.118696  696.181304
96  668.900000  659.653920  678.146080  664.660000  658.406649  670.913351  663.500000  654.970639  672.029361  695.890000  694.003760  697.776240  695.030000  692.068733  697.991267  693.350000  690.850500  695.849500
97  668.290000  658.936610  677.643390  664.170000  657.673763  670.666237  662.820000  654.152382  671.487618  695.570000  693.614214  697.525786  694.570000  691.569150  697.570850  692.960000  690.422600  695.497400
98  667.740000  658.285245  677.194755  663.670000  656.964696  670.375304  662.150000  653.343894  670.956106  695.220000  693.202179  697.237821  694.170000  691.090861  697.249139  692.620000  690.020846  695.219154
99  667.100000  657.584224  676.615776  663.230000  656.290468  670.169532  661.500000  652.578677  670.421323  694.870000  692.856769  696.883231  693.880000  690.859139  696.900861  692.230000  689.657628  694.802372
100  666.540000  656.917713  676.162287  662.820000  655.659860  669.980140  660.870000  651.816100  669.923900  694.600000  692.575154  696.624846  693.560000  690.496277  696.623723  691.790000  689.116818  694.463182
101  666.020000  656.331884  675.708116  662.410000  655.026105  669.793895  660.270000  651.059294  669.480706  694.270000  692.187429  696.352571  693.230000  690.207236  696.252764  691.340000  688.586021  694.093979
102  665.510000  655.763724  675.256276  662.020000  654.387202  669.652798  659.700000  650.325033  669.074967  693.930000  691.710743  696.149257  692.950000  689.925517  695.974483  690.920000  688.271680  693.568320
103  664.960000  655.127483  674.792517  661.640000  653.794594  669.485406  659.080000  649.532561  668.627439  693.550000  691.316729  695.783271  692.660000  689.586826  695.733174  690.510000  687.858604  693.161396
104  664.420000  654.496110  674.343890  661.210000  653.120136  669.299864  658.510000  648.761672  668.258328  693.200000  690.871911  695.528089  692.340000  689.164406  695.515594  690.160000  687.440735  692.879265
105  663.900000  653.906502  673.893498  660.790000  652.485429  669.094571  657.940000  648.010428  667.869572  692.850000  690.465152  695.234848  691.990000  688.720459  695.259541  689.800000  686.996431  692.603569
106  663.430000  653.389826  673.470174  660.350000  651.839565  668.860435  657.340000  647.231370  667.448630  692.590000  690.156505  695.023495  691.650000  688.308219  694.991781  689.280000  686.430158  692.129842
107  662.920000  652.733067  673.106933  659.820000  651.061712  668.578288  656.730000  646.424802  667.035198  692.190000  689.637766  694.742234  691.270000  687.938769  694.601231  688.880000  686.036481  691.723519
108  662.360000  652.069694  672.650306  659.300000  650.398876  668.201124  656.160000  645.711345  666.608655  691.880000  689.298218  694.461782  690.970000  687.633969  694.306031  688.400000  685.536436  691.263564
109  661.840000  651.421056  672.258944  658.760000  649.667014  667.852986  655.560000  644.941789  666.178211  691.490000  688.827313  694.152687  690.650000  687.181931  694.118069  688.030000  685.112964  690.947036
110  661.310000  650.808862  671.811138  658.300000  648.960300  667.639700  654.980000  644.241304  665.718696  691.210000  688.477620  693.942380  690.320000  686.810356  693.829644  687.710000  684.732434  690.687566
111  660.840000  650.243095  671.436905  657.830000  648.303138  667.356862  654.390000  643.481384  665.298616  690.820000  688.011513  693.628487  690.090000  686.562692  693.617308  687.320000  684.330418  690.309582
112  660.320000  649.591645  671.048355  657.350000  647.603847  667.096153  653.820000  642.786071  664.853929  690.470000  687.629384  693.310616  689.780000  686.120546  693.439454  686.920000  683.851841  689.988159
113  659.770000  648.953480  670.586520  656.850000  646.881675  666.818325  653.230000  642.016744  664.443256  690.080000  687.207092  692.952908  689.460000  685.762920  693.157080  686.510000  683.368360  689.651640
114  659.230000  648.344363  670.115637  656.340000  646.125089  666.554911  652.670000  641.291024  664.048976  689.640000  686.719315  692.560685  689.080000  685.453211  692.706789  686.040000  682.824662  689.255338
115  658.690000  647.678465  669.701535  655.780000  645.350638  666.209362  652.050000  640.524051  663.575949  689.360000  686.361600  692.358400  688.730000  685.039865  692.420135  685.640000  682.432135  688.847865
116  658.150000  647.017727  669.282273  655.260000  644.687753  665.832247  651.430000  639.760163  663.099837  689.020000  685.963924  692.076076  688.410000  684.697602  692.122398  685.290000  682.042555  688.537445
117  657.680000  646.435552  668.924448  654.750000  643.966332  665.533668  650.820000  639.016289  662.623711  688.660000  685.551238  691.768762  688.110000  684.312909  691.907091  684.980000  681.708976  688.251024
118  657.120000  645.739069  668.500931  654.240000  643.262641  665.217359  650.240000  638.328560  662.151440  688.280000  685.197533  691.362467  687.790000  683.929184  691.650816  684.600000  681.341166  687.858834
119  656.540000  645.024428  668.055572  653.600000  642.499550  664.700450  649.650000  637.599793  661.700207  687.910000  684.850278  690.969722  687.540000  683.655621  691.424379  684.150000  680.961348  687.338652
120  655.980000  644.343867  667.616133  653.050000  641.782902  664.317098  649.030000  636.836186  661.223814  687.510000  684.403571  690.616429  687.280000  683.393922  691.166078  683.710000  680.487284  686.932716
121  655.530000  643.848857  667.211143  652.550000  641.113764  663.986236  648.380000  636.079772  660.680228  687.180000  684.070724  690.289276  686.910000  682.957545  690.862455  683.240000  679.990015  686.489985
122  655.030000  643.252517  666.807483  651.990000  640.419784  663.560216  647.750000  635.255701  660.244299  686.860000  683.697659  690.022341  686.530000  682.508918  690.551082  682.780000  679.559503  686.000497
123  654.530000  642.641808  666.418192  651.420000  639.706606  663.133394  647.150000  634.528293  659.771707  686.500000  683.215186  689.784814  686.140000  682.014421  690.265579  682.350000  679.148828  685.551172
124  653.990000  642.013778  665.966222  650.790000  638.939013  662.640987  646.540000  633.804679  659.275321  686.120000  682.826734  689.413266  685.820000  681.691126  689.948874  681.980000  678.805161  685.154839
125  653.540000  641.454951  665.625049  650.170000  638.189136  662.150864  645.940000  633.043628  658.836372  685.870000  682.545380  689.194620  685.470000  681.370110  689.569890  681.590000  678.355514  684.824486
126  653.090000  640.888283  665.291717  649.600000  637.436119  661.763881  645.360000  632.352679  658.367321  685.500000  682.209103  688.790897  685.170000  681.027404  689.312596  681.210000  677.862479  684.557521
127  652.580000  640.270508  664.889492  649.020000  636.640194  661.399806  644.760000  631.654184  657.865816  685.090000  681.788197  688.391803  684.860000  680.703030  689.016970  680.820000  677.460298  684.179702
128  652.070000  639.689164  664.450836  648.390000  635.801994  660.978006  644.120000  630.841988  657.398012  684.670000  681.347185  687.992815  684.460000  680.290060  688.629940  680.500000  677.178856  683.821144
129  651.510000  639.086236  663.933764  647.850000  635.115500  660.584500  643.530000  630.068607  656.991393  684.340000  680.980774  687.699226  684.200000  679.978626  688.421374  680.080000  676.800732  683.359268
130  650.970000  638.511706  663.428294  647.290000  634.415766  660.164234  642.900000  629.342345  656.457655  683.950000  680.557729  687.342271  683.880000  679.636699  688.123301  679.630000  676.350808  682.909192
131  650.400000  637.884410  662.915590  646.770000  633.744751  659.795249  642.280000  628.670386  655.889614  683.540000  680.109490  686.970510  683.580000  679.273772  687.886228  679.170000  675.871349  682.468651
132  649.880000  637.224345  662.535655  646.260000  633.080000  659.440000  641.710000  628.002123  655.417877  683.220000  679.862680  686.577320  683.220000  678.841461  687.598539  678.830000  675.501171  682.158829
133  649.260000  636.518242  662.001758  645.710000  632.391370  659.028630  641.040000  627.260363  654.819637  682.900000  679.533993  686.266007  682.890000  678.338308  687.441692  678.560000  675.239398  681.880602
134  648.700000  635.843484  661.556516  645.120000  631.745936  658.494064  640.400000  626.571768  654.228232  682.460000  679.076452  685.843548  682.490000  677.860756  687.119244  678.230000  674.938025  681.521975
135  648.110000  635.170220  661.049780  644.570000  631.052415  658.087585  639.790000  625.884393  653.695607  682.080000  678.806836  685.353164  682.110000  677.477733  686.742267  677.800000  674.453360  681.146640
136  647.580000  634.592175  660.567825  644.000000  630.374289  657.625711  639.200000  625.273766  653.126234  681.740000  678.491554  684.988446  681.750000  677.168788  686.331212  677.340000  673.951136  680.728864
137  647.030000  634.041193  660.018807  643.380000  629.625161  657.134839  638.540000  624.511871  652.568129  681.420000  678.279363  684.560637  681.350000  676.773156  685.926844  676.830000  673.453449  680.206551
138  646.520000  633.514247  659.525753  642.730000  628.827587  656.632413  637.960000  623.881705  652.038295  681.160000  678.049630  684.270370  680.970000  676.338683  685.601317  676.430000  673.085587  679.774413
